Species ID,common_name
HALE-2004,`Ola`A
HALE-2004,Thimbleberry
HALE-2005,`Akolea
HALE-2006,Artillery Plant
HALE-2006,Rockweed
HALE-2007,Pacific Island Clearweed
HALE-2008,Mamaki
HALE-2009,Mamaki
HALE-2010,Olona
HALE-2011,Opuhe
HALE-2012,Hulumoa
HALE-2012,Kaumahana
HALE-2013,Hulumoa
HALE-2013,Kaumahana
HALE-2014,Hulumoa
HALE-2014,Kaumahana
HALE-2015,Hulumoa
HALE-2015,Kaumahana
HALE-2016,Hulumoa
HALE-2016,Kaumahana
HALE-2017,`Ili-Ahi
HALE-2017,Coastal Sandalwood
HALE-2018,None
HALE-2019,Manako
HALE-2019,Mango
HALE-2020,Hawaiian Sumach
HALE-2020,Neleau
HALE-2020,Neneleau
HALE-2021,Christmas Berry
HALE-2021,Wilelaiki
HALE-2022,Lime
HALE-2023,`Alani
HALE-2023,Orange
HALE-2024,Alani
HALE-2025,Alani
HALE-2026,Alani
HALE-2027,Alani
HALE-2027,Manena
HALE-2028,Alani
HALE-2029,Alani
HALE-2030,Alani
HALE-2031,Alani
HALE-2032,None
HALE-2033,Alani
HALE-2034,Chinese Box
HALE-2034,Orange-Jessamine
HALE-2035,Pilokea
HALE-2036,A`E
HALE-2036,Hea`E
HALE-2037,`A`Ali`I
HALE-2038,Jade Plant
HALE-2039,Hens-And-Chickens
HALE-2040,Kalanchoe
HALE-2040,Widow's-Thrill
HALE-2041,Chandelier Plant
HALE-2042,`Oliwa-Ku-Kahakai
HALE-2042,Air Plant
HALE-2043,Lepelepe A Moa
HALE-2044,Deflexed Spikemoss
HALE-2045,Koali Pehu
HALE-2045,Moon Flower
HALE-2046,`Uala
HALE-2046,Sweet Potato
HALE-2047,Koali `Awa
HALE-2047,Morning Glory
HALE-2048,Brazilian Bayhops
HALE-2049,Morning Glory
HALE-2050,Beach Moonflower
HALE-2050,Heavenlyblue Morning-Glory
HALE-2050,Heavenlyblue Morningglory
HALE-2050,Ololiuqui
HALE-2050,Sea Moonflower
HALE-2051,Chili Pepper
HALE-2051,Nioi
HALE-2052,Jimson-Weed
HALE-2052,Kikania
HALE-2053,`Ae`Ae
HALE-2053,`Ohelo-Kai
HALE-2054,Apple Of Peru
HALE-2055,Makahala
HALE-2055,Tree Tobacco
HALE-2056,`Aiea
HALE-2057,`Aiea
HALE-2057,Aiea
HALE-2058,Cape Gooseberry
HALE-2058,Poha
HALE-2059,None
HALE-2060,Nightshade
HALE-2061,Black Nightshade
HALE-2061,Popolo
HALE-2062,Popolo Ku Mai
HALE-2063,Apple Of Sodom
HALE-2064,Currant Tomato
HALE-2065,`Uala-Kahiki
HALE-2065,Potato
HALE-2066,Grape
HALE-2066,Grapevine
HALE-2067,Canna
HALE-2067,Poloke
HALE-2068,Crepe Ginger
HALE-2068,Malay Ginger
HALE-2069,False Bird Of Paradise
HALE-2069,Lobster Claw
HALE-2070,Banana
HALE-2070,Mai`A
HALE-2071,`Awapuhi-`Ula`Ula
HALE-2071,Red Ginger
HALE-2072,`Olena
HALE-2072,Tumeric
HALE-2073,`Awapuhi Ko`Oko`O
HALE-2073,Torch Ginger
HALE-2074,`Awapuhi-Ke`Oke`O
HALE-2074,White Ginger
HALE-2075,`Awapuhi-Melemele
HALE-2075,Yellow Ginger
HALE-2076,Kahili Ginger
HALE-2077,`Awapuhi Kuahiwi
HALE-2077,Shampoo Ginger
HALE-2078,None
HALE-2079,Andreaea Moss
HALE-2080,None
HALE-2081,Haller's Bartramia Moss
HALE-2082,None
HALE-2083,None
HALE-2084,None
HALE-2085,Oeder's Plagiopus Moss
HALE-2086,None
HALE-2087,Bryum Moss
HALE-2088,Apiculate Bryum Moss
HALE-2089,Silvergreen Bryum Moss
HALE-2090,None
HALE-2091,Bryum Moss
HALE-2092,None
HALE-2093,None
HALE-2094,None
HALE-2095,None
HALE-2096,None
HALE-2097,Pohlia Moss
HALE-2098,None
HALE-2099,None
HALE-2100,None
HALE-2101,None
HALE-2102,Plagiomnium Moss
HALE-2103,None
HALE-2104,None
HALE-2105,None
HALE-2106,Calymperes Moss
HALE-2107,None
HALE-2108,None
HALE-2109,None
HALE-2110,None
HALE-2111,None
HALE-2112,None
HALE-2113,None
HALE-2114,None
HALE-2115,None
HALE-2116,None
HALE-2117,None
HALE-2118,Campylopus Moss
HALE-2119,None
HALE-2120,Campylopus Moss
HALE-2121,None
HALE-2122,None
HALE-2123,None
HALE-2124,None
HALE-2125,None
HALE-2126,None
HALE-2127,Dicranella Moss
HALE-2128,None
HALE-2129,None
HALE-2130,None
HALE-2131,None
HALE-2132,None
HALE-2133,None
HALE-2134,None
HALE-2135,None
HALE-2136,None
HALE-2137,None
HALE-2138,Rhabdoweisia Moss
HALE-2139,Ceratodon Moss
HALE-2140,None
HALE-2141,Saelania Moss
HALE-2142,Fissidens Moss
HALE-2143,Fissidens Moss
HALE-2144,Bryoid Fissidens Moss
HALE-2145,None
HALE-2146,None
HALE-2147,None
HALE-2148,None
HALE-2149,None
HALE-2150,None
HALE-2151,None
HALE-2152,Fissidens Moss
HALE-2153,None
HALE-2154,None
HALE-2155,Octoblepharum Moss
HALE-2156,Fringed Candle Snuffer Moss
HALE-2157,None
HALE-2158,None
HALE-2159,None
HALE-2160,Grimmia Dry Rock Moss
HALE-2161,Grimmia Dry Rock Moss
HALE-2162,None
HALE-2163,Grimmia Dry Rock Moss
HALE-2164,None
HALE-2165,Grimmia Dry Rock Moss
HALE-2166,Pulvinate Dry Rock Moss
HALE-2167,Grimmia Dry Rock Moss
HALE-2168,None
HALE-2169,Racomitrium Moss
HALE-2170,None
HALE-2171,None
HALE-2172,None
HALE-2173,None
HALE-2174,None
HALE-2175,None
HALE-2176,None
HALE-2177,None
HALE-2178,Sharpleaf Hookeria Moss
HALE-2179,None
HALE-2180,None
HALE-2181,None
HALE-2182,None
HALE-2183,None
HALE-2184,Brachythecium Moss
HALE-2185,Brachythecium Moss
HALE-2186,None
HALE-2187,None
HALE-2188,None
HALE-2189,None
HALE-2190,None
HALE-2191,None
HALE-2192,None
HALE-2193,None
HALE-2194,Fabronia Moss
HALE-2195,None
HALE-2196,None
HALE-2197,None
HALE-2198,None
HALE-2199,None
HALE-2200,None
HALE-2201,None
HALE-2202,None
HALE-2203,None
HALE-2204,None
HALE-2205,None
HALE-2206,None
HALE-2207,None
HALE-2208,None
HALE-2209,None
HALE-2210,None
HALE-2211,None
HALE-2212,None
HALE-2213,None
HALE-2214,None
HALE-2215,None
HALE-2216,None
HALE-2217,None
HALE-2218,None
HALE-2219,None
HALE-2220,None
HALE-2221,None
HALE-2222,None
HALE-2223,None
HALE-2224,None
HALE-2225,None
HALE-2226,None
HALE-2227,None
HALE-2228,None
HALE-2229,None
HALE-2230,None
HALE-2231,None
HALE-2232,None
HALE-2233,None
HALE-2234,None
HALE-2235,None
HALE-2236,None
HALE-2237,None
HALE-2238,None
HALE-2239,None
HALE-2240,None
HALE-2241,None
HALE-2242,None
HALE-2243,None
HALE-2244,None
HALE-2245,None
HALE-2246,None
HALE-2247,None
HALE-2248,None
HALE-2249,None
HALE-2250,None
HALE-2251,Bazzania
HALE-2252,None
HALE-2253,None
HALE-2254,None
HALE-2255,None
HALE-2256,None
HALE-2257,None
HALE-2258,Phaeoceros
HALE-2259,Lapland Amphidium Moss
HALE-2260,None
HALE-2261,None
HALE-2262,None
HALE-2263,None
HALE-2264,None
HALE-2265,None
HALE-2266,None
HALE-2267,Orthotrichum Moss
HALE-2268,None
HALE-2269,Orthotrichum Moss
HALE-2270,None
HALE-2271,Zygodon Moss
HALE-2272,Reinwardt's Zygodon Moss
HALE-2273,None
HALE-2274,None
HALE-2275,None
HALE-2276,Polytrichum Moss
HALE-2277,None
HALE-2278,None
HALE-2279,Anoectangium Moss
HALE-2280,None
HALE-2281,Bryoerythrophyllum Moss
HALE-2282,None
HALE-2283,Hyophila Moss
HALE-2284,Leptodontium Moss
HALE-2285,Oxystegus Moss
HALE-2286,None
HALE-2287,None
HALE-2288,None
HALE-2289,None
HALE-2290,None
HALE-2291,None
HALE-2292,Tortella Moss
HALE-2293,None
HALE-2294,None
HALE-2295,Tortula Moss
HALE-2296,Trichostomum Moss
HALE-2297,Trichostomum Moss
HALE-2298,None
HALE-2299,Weissia Moss
HALE-2300,None
HALE-2301,Pyrrhobryum Moss
HALE-2302,None
HALE-2303,None
HALE-2304,None
HALE-2305,None
HALE-2306,None
HALE-2307,Opae-Kaka'ole
HALE-2308,Hawaiian River Shrimp
HALE-2309,Monkey River Prawn
HALE-2309,Monkey River Shrimp
HALE-2310,None
HALE-2311,None
HALE-2312,None
HALE-2313,None
HALE-2314,None
HALE-2315,None
HALE-2316,None
HALE-2317,None
HALE-2318,None
HALE-2319,None
HALE-2320,None
HALE-2321,None
HALE-2322,None
HALE-2323,None
HALE-2324,None
HALE-2325,None
HALE-2326,None
HALE-2327,Quilted Melania
HALE-2328,None
HALE-2329,Hihiwai
HALE-2330,None
HALE-2331,None
HALE-2332,None
HALE-2333,None
HALE-2334,None
HALE-2335,None
HALE-2336,None
HALE-2337,None
HALE-2338,None
HALE-2339,None
HALE-2340,None
HALE-2341,None
HALE-2342,None
HALE-2343,None
HALE-2344,None
HALE-2345,None
HALE-2346,None
HALE-2347,None
HALE-2348,Giant African Snail
HALE-2349,None
HALE-2350,None
HALE-2351,None
HALE-2352,Asian Trampsnail
HALE-2353,None
HALE-2354,None
HALE-2355,Greenhouse Slug
HALE-2355,Jet Greenhouse Slug
HALE-2356,None
HALE-2357,None
HALE-2358,None
HALE-2359,None
HALE-2360,Rosey Wolfsnail
HALE-2360,Rosy Wolfsnail
HALE-2361,None
HALE-2362,Miniature Awlsnail
HALE-2363,None
HALE-2364,None
HALE-2365,None
HALE-2366,None
HALE-2367,None
HALE-2368,Garlic Glass-Snail
HALE-2369,Cellar Glass-Snail
HALE-2370,None
HALE-2371,None
HALE-2372,None
HALE-2373,Spiny Orb Weaver
HALE-2374,None
HALE-2375,None
HALE-2376,None
HALE-2377,None
HALE-2378,None
HALE-2379,None
HALE-2380,None
HALE-2381,None
HALE-2382,Cellar Spider
HALE-2382,Daddy-Longlegs
HALE-2383,None
HALE-2384,None
HALE-2385,None
HALE-2386,None
HALE-2387,None
HALE-2388,None
HALE-2389,None
HALE-2390,None
HALE-2391,None
HALE-2392,None
HALE-2393,None
HALE-2394,None
HALE-2395,None
HALE-2396,None
HALE-2397,None
HALE-2398,None
HALE-2399,None
HALE-2400,Common House Spider
HALE-2401,None
HALE-2402,Southern Black Widow Spider
HALE-2403,None
HALE-2404,None
HALE-2405,None
HALE-2406,None
HALE-2407,Brown Dog Tick
HALE-2408,None
HALE-2409,None
HALE-2410,None
HALE-2411,None
HALE-2412,None
HALE-2413,None
HALE-2414,None
HALE-2415,None
HALE-2416,None
HALE-2417,None
HALE-2418,None
HALE-2419,None
HALE-2420,None
HALE-2421,None
HALE-2422,None
HALE-2423,None
HALE-2424,None
HALE-2425,None
HALE-2426,None
HALE-2427,None
HALE-2428,None
HALE-2429,None
HALE-2430,None
HALE-2431,None
HALE-2432,None
HALE-2433,None
HALE-2434,None
HALE-2435,None
HALE-2436,None
HALE-2437,None
HALE-2438,None
HALE-2439,None
HALE-2440,None
HALE-2441,None
HALE-2442,None
HALE-2443,None
HALE-2444,None
HALE-2445,None
HALE-2446,None
HALE-2447,None
HALE-2448,None
HALE-2449,None
HALE-2450,None
HALE-2451,None
HALE-2452,None
HALE-2453,None
HALE-2454,None
HALE-2455,None
HALE-2456,None
HALE-2457,None
HALE-2458,None
HALE-2459,None
HALE-2460,None
HALE-2461,None
HALE-2462,None
HALE-2463,None
HALE-2464,None
HALE-2465,None
HALE-2466,None
HALE-2467,None
HALE-2468,None
HALE-2469,None
HALE-2470,None
HALE-2471,None
HALE-2472,None
HALE-2473,None
HALE-2474,None
HALE-2475,None
HALE-2476,None
HALE-2477,None
HALE-2478,None
HALE-2479,None
HALE-2480,None
HALE-2481,None
HALE-2482,None
HALE-2483,None
HALE-2484,None
HALE-2485,None
HALE-2486,None
HALE-2487,None
HALE-2488,None
HALE-2489,None
HALE-2490,None
HALE-2491,None
HALE-2492,None
HALE-2493,None
HALE-2494,None
HALE-2495,None
HALE-2496,None
HALE-2497,None
HALE-2498,None
HALE-2499,None
HALE-2500,None
HALE-2501,None
HALE-2502,None
HALE-2503,None
HALE-2504,None
HALE-2505,None
HALE-2506,None
HALE-2507,None
HALE-2508,None
HALE-2509,None
HALE-2510,None
HALE-2511,Haleakala Pseudobroscus Ground Beetle
HALE-2512,None
HALE-2513,None
HALE-2514,None
HALE-2515,None
HALE-2516,None
HALE-2517,None
HALE-2518,None
HALE-2519,None
HALE-2520,None
HALE-2521,None
HALE-2522,None
HALE-2523,None
HALE-2524,None
HALE-2525,None
HALE-2526,None
HALE-2527,None
HALE-2528,None
HALE-2529,None
HALE-2530,None
HALE-2531,None
HALE-2532,Tobacco Flea Beetle
HALE-2533,None
HALE-2534,None
HALE-2535,None
HALE-2536,None
HALE-2537,Redlegged Ham Beetle
HALE-2538,Sevenspotted Lady Beetle
HALE-2539,Common Australian Lady Beetle
HALE-2540,Mealybug Destroyer
HALE-2541,None
HALE-2542,Convergent Lady Beetle
HALE-2543,None
HALE-2544,Orthezia Lady Beetle
HALE-2545,None
HALE-2546,None
HALE-2547,None
HALE-2548,None
HALE-2549,None
HALE-2550,None
HALE-2551,Vedalia
HALE-2552,None
HALE-2553,None
HALE-2554,None
HALE-2555,None
HALE-2556,None
HALE-2557,None
HALE-2558,None
HALE-2559,None
HALE-2560,None
HALE-2561,None
HALE-2562,None
HALE-2563,None
HALE-2564,None
HALE-2565,None
HALE-2566,None
HALE-2567,None
HALE-2568,None
HALE-2569,None
HALE-2570,None
HALE-2571,None
HALE-2572,None
HALE-2573,None
HALE-2574,None
HALE-2575,None
HALE-2576,None
HALE-2577,None
HALE-2578,None
HALE-2579,None
HALE-2580,None
HALE-2581,None
HALE-2582,None
HALE-2583,None
HALE-2584,None
HALE-2585,None
HALE-2586,None
HALE-2587,None
HALE-2588,None
HALE-2589,None
HALE-2590,None
HALE-2591,None
HALE-2592,Hairy Fungus Beetle
HALE-2592,Hairy Fungus Beetle
HALE-2593,Driedfruit Beetle
HALE-2594,None
HALE-2595,None
HALE-2596,None
HALE-2597,None
HALE-2598,None
HALE-2599,None
HALE-2600,None
HALE-2601,None
HALE-2602,None
HALE-2603,None
HALE-2604,Sawtoothed Grain Beetle
HALE-2605,None
HALE-2606,Hairy Rove Beetle
HALE-2607,None
HALE-2608,None
HALE-2609,None
HALE-2610,None
HALE-2611,None
HALE-2612,None
HALE-2613,None
HALE-2614,None
HALE-2615,European Earwig
HALE-2616,None
HALE-2617,None
HALE-2618,None
HALE-2619,None
HALE-2620,None
HALE-2621,None
HALE-2622,Seedcorn Maggot
HALE-2623,None
HALE-2624,None
HALE-2625,None
HALE-2626,None
HALE-2627,None
HALE-2628,None
HALE-2629,None
HALE-2630,None
HALE-2631,None
HALE-2632,None
HALE-2633,None
HALE-2634,Black Blow Fly
HALE-2635,None
HALE-2636,None
HALE-2637,None
HALE-2638,None
HALE-2639,Sorghum Midge
HALE-2640,None
HALE-2641,None
HALE-2642,None
HALE-2643,None
HALE-2644,None
HALE-2645,None
HALE-2646,None
HALE-2647,None
HALE-2648,None
HALE-2649,None
HALE-2650,None
HALE-2651,None
HALE-2652,None
HALE-2653,None
HALE-2654,None
HALE-2655,None
HALE-2656,None
HALE-2657,None
HALE-2658,None
HALE-2659,None
HALE-2660,None
HALE-2661,Yellow Fever Mosquito
HALE-2661,Yellowfever Mosquito
HALE-2662,Forest Day Mosquito
HALE-2663,Southern House Mosquito
HALE-2664,None
HALE-2665,None
HALE-2666,None
HALE-2667,None
HALE-2668,None
HALE-2669,None
HALE-2670,None
HALE-2671,None
HALE-2672,None
HALE-2673,None
HALE-2674,None
HALE-2675,None
HALE-2676,None
HALE-2677,None
HALE-2678,None
HALE-2679,None
HALE-2680,None
HALE-2681,None
HALE-2682,None
HALE-2683,None
HALE-2684,None
HALE-2685,None
HALE-2686,None
HALE-2687,None
HALE-2688,None
HALE-2689,None
HALE-2690,None
HALE-2691,None
HALE-2692,None
HALE-2693,None
HALE-2694,None
HALE-2695,None
HALE-2696,None
HALE-2697,None
HALE-2698,None
HALE-2699,None
HALE-2700,None
HALE-2701,None
HALE-2702,None
HALE-2703,None
HALE-2704,None
HALE-2705,None
HALE-2706,None
HALE-2707,None
HALE-2708,None
HALE-2709,None
HALE-2710,None
HALE-2711,None
HALE-2712,None
HALE-2713,None
HALE-2714,None
HALE-2715,None
HALE-2716,None
HALE-2717,None
HALE-2718,None
HALE-2719,None
HALE-2720,None
HALE-2721,None
HALE-2722,None
HALE-2723,None
HALE-2724,None
HALE-2725,None
HALE-2726,None
HALE-2727,None
HALE-2728,None
HALE-2729,None
HALE-2730,None
HALE-2731,None
HALE-2732,None
HALE-2733,None
HALE-2734,None
HALE-2735,None
HALE-2736,None
HALE-2737,None
HALE-2738,None
HALE-2739,None
HALE-2740,None
HALE-2741,None
HALE-2742,None
HALE-2743,None
HALE-2744,None
HALE-2745,None
HALE-2746,None
HALE-2747,None
HALE-2748,None
HALE-2749,None
HALE-2750,None
HALE-2751,None
HALE-2752,None
HALE-2753,None
HALE-2754,None
HALE-2755,None
HALE-2756,None
HALE-2757,None
HALE-2758,None
HALE-2759,None
HALE-2760,None
HALE-2761,None
HALE-2762,None
HALE-2763,None
HALE-2764,None
HALE-2765,None
HALE-2766,None
HALE-2767,None
HALE-2768,None
HALE-2769,None
HALE-2770,None
HALE-2771,None
HALE-2772,None
HALE-2773,None
HALE-2774,None
HALE-2775,None
HALE-2776,None
HALE-2777,None
HALE-2778,None
HALE-2779,None
HALE-2780,None
HALE-2781,None
HALE-2782,None
HALE-2783,None
HALE-2784,None
HALE-2785,None
HALE-2786,None
HALE-2787,None
HALE-2788,None
HALE-2789,None
HALE-2790,None
HALE-2791,None
HALE-2792,None
HALE-2793,None
HALE-2794,None
HALE-2795,None
HALE-2796,None
HALE-2797,None
HALE-2798,None
HALE-2799,None
HALE-2800,None
HALE-2801,None
HALE-2802,None
HALE-2803,None
HALE-2804,None
HALE-2805,None
HALE-2806,None
HALE-2807,None
HALE-2808,None
HALE-2809,None
HALE-2810,None
HALE-2811,None
HALE-2812,None
HALE-2813,None
HALE-2814,None
HALE-2815,None
HALE-2816,None
HALE-2817,None
HALE-2818,None
HALE-2819,None
HALE-2820,None
HALE-2821,None
HALE-2822,None
HALE-2823,None
HALE-2824,None
HALE-2825,None
HALE-2826,None
HALE-2827,None
HALE-2828,None
HALE-2829,None
HALE-2830,None
HALE-2831,None
HALE-2832,None
HALE-2833,None
HALE-2834,Little House Fly
HALE-2835,None
HALE-2836,None
HALE-2837,None
HALE-2838,None
HALE-2839,None
HALE-2840,None
HALE-2841,None
HALE-2842,None
HALE-2843,None
HALE-2844,None
HALE-2845,None
HALE-2846,Horn Fly
HALE-2847,None
HALE-2848,None
HALE-2849,None
HALE-2850,None
HALE-2851,False Stable Fly
HALE-2852,None
HALE-2853,Stable Fly
HALE-2854,Sheep Bot Fly
HALE-2855,None
HALE-2856,None
HALE-2857,None
HALE-2858,None
HALE-2859,None
HALE-2860,None
HALE-2861,None
HALE-2862,None
HALE-2863,None
HALE-2864,None
HALE-2865,None
HALE-2866,None
HALE-2867,None
HALE-2868,None
HALE-2869,None
HALE-2870,None
HALE-2871,None
HALE-2872,None
HALE-2873,None
HALE-2874,None
HALE-2875,None
HALE-2876,None
HALE-2877,None
HALE-2878,None
HALE-2879,None
HALE-2880,None
HALE-2881,None
HALE-2882,None
HALE-2883,None
HALE-2884,None
HALE-2885,None
HALE-2886,None
HALE-2887,None
HALE-2888,None
HALE-2889,None
HALE-2890,None
HALE-2891,None
HALE-2892,None
HALE-2893,None
HALE-2894,None
HALE-2895,None
HALE-2896,None
HALE-2897,None
HALE-2898,None
HALE-2899,None
HALE-2900,None
HALE-2901,None
HALE-2902,None
HALE-2903,None
HALE-2904,None
HALE-2905,None
HALE-2906,None
HALE-2907,Blue Soldier Fly
HALE-2908,Black Soldier Fly
HALE-2909,None
HALE-2910,None
HALE-2911,None
HALE-2912,None
HALE-2913,Drone Fly
HALE-2913,Rattailed Maggot
HALE-2914,None
HALE-2915,None
HALE-2916,None
HALE-2917,None
HALE-2918,None
HALE-2919,None
HALE-2920,None
HALE-2921,None
HALE-2922,None
HALE-2923,None
HALE-2924,None
HALE-2925,None
HALE-2926,None
HALE-2927,None
HALE-2928,Oriental Fruit Fly
HALE-2929,None
HALE-2930,Lantana Gall Fly
HALE-2931,None
HALE-2932,None
HALE-2933,Eupatorium Gall Midge
HALE-2934,None
HALE-2935,None
HALE-2936,None
HALE-2937,None
HALE-2938,None
HALE-2939,None
HALE-2940,None
HALE-2941,None
HALE-2942,None
HALE-2943,None
HALE-2944,None
HALE-2945,None
HALE-2946,None
HALE-2947,None
HALE-2948,None
HALE-2949,None
HALE-2950,None
HALE-2951,None
HALE-2952,None
HALE-2953,None
HALE-2954,None
HALE-2955,None
HALE-2956,None
HALE-2957,None
HALE-2958,None
HALE-2959,None
HALE-2960,None
HALE-2961,None
HALE-2962,None
HALE-2963,None
HALE-2964,None
HALE-2965,None
HALE-2966,Wooly Apple Aphid
HALE-2967,None
HALE-2968,English Grain Aphid
HALE-2969,None
HALE-2970,Giant Willow Aphid
HALE-2971,None
HALE-2972,None
HALE-2973,None
HALE-2974,None
HALE-2975,None
HALE-2976,None
HALE-2977,None
HALE-2978,None
HALE-2979,None
HALE-2980,None
HALE-2981,None
HALE-2982,None
HALE-2983,None
HALE-2984,None
HALE-2985,None
HALE-2986,None
HALE-2987,None
HALE-2988,None
HALE-2989,None
HALE-2990,None
HALE-2991,None
HALE-2992,None
HALE-2993,Black Scale
HALE-2994,None
HALE-2995,None
HALE-2996,None
HALE-2997,None
HALE-2998,None
HALE-2999,None
HALE-3000,None
HALE-3001,None
HALE-3002,None
HALE-3003,None
HALE-3004,Bridewell's Nesosydne Planthopper
HALE-3005,None
HALE-3006,None
HALE-3007,None
HALE-3008,None
HALE-3009,None
HALE-3010,None
HALE-3011,None
HALE-3012,None
HALE-3013,None
HALE-3014,None
HALE-3015,None
HALE-3016,None
HALE-3017,None
HALE-3018,None
HALE-3019,None
HALE-3020,Oleander Scale
HALE-3021,Greedy Scale
HALE-3022,Torpedo Bug
HALE-3023,None
HALE-3024,None
HALE-3025,None
HALE-3026,None
HALE-3027,None
HALE-3028,None
HALE-3029,None
HALE-3030,None
HALE-3031,None
HALE-3032,None
HALE-3033,None
HALE-3034,None
HALE-3035,None
HALE-3036,None
HALE-3037,None
HALE-3038,None
HALE-3039,None
HALE-3040,None
HALE-3041,None
HALE-3042,None
HALE-3043,None
HALE-3044,None
HALE-3045,None
HALE-3046,Cottony Cushion Scale
HALE-3047,None
HALE-3048,None
HALE-3049,None
HALE-3050,None
HALE-3051,None
HALE-3052,None
HALE-3053,None
HALE-3054,None
HALE-3055,None
HALE-3056,None
HALE-3057,None
HALE-3058,None
HALE-3059,None
HALE-3060,None
HALE-3061,None
HALE-3062,None
HALE-3063,None
HALE-3064,None
HALE-3065,None
HALE-3066,None
HALE-3067,None
HALE-3068,Western Plant Bug
HALE-3069,None
HALE-3070,None
HALE-3071,None
HALE-3072,None
HALE-3073,Whitemarked Fleahopper
HALE-3074,None
HALE-3075,None
HALE-3076,Pale Damsel Bug
HALE-3077,None
HALE-3078,None
HALE-3079,None
HALE-3080,None
HALE-3081,None
HALE-3082,None
HALE-3083,None
HALE-3084,None
HALE-3085,None
HALE-3086,None
HALE-3087,None
HALE-3088,None
HALE-3089,None
HALE-3090,None
HALE-3091,None
HALE-3092,None
HALE-3093,None
HALE-3094,None
HALE-3095,None
HALE-3096,None
HALE-3097,None
HALE-3098,None
HALE-3099,None
HALE-3100,None
HALE-3101,None
HALE-3102,None
HALE-3103,None
HALE-3104,None
HALE-3105,None
HALE-3106,None
HALE-3107,None
HALE-3108,None
HALE-3109,None
HALE-3110,Lantana Lace Bug
HALE-3111,None
HALE-3112,Emerald Cockroach Wasp
HALE-3113,None
HALE-3114,Honey Bee
HALE-3115,None
HALE-3116,None
HALE-3117,None
HALE-3118,None
HALE-3119,None
HALE-3120,None
HALE-3121,None
HALE-3122,None
HALE-3123,None
HALE-3124,None
HALE-3125,None
HALE-3126,None
HALE-3127,None
HALE-3128,None
HALE-3129,None
HALE-3130,None
HALE-3131,None
HALE-3132,None
HALE-3133,None
HALE-3134,None
HALE-3135,None
HALE-3136,None
HALE-3137,None
HALE-3138,None
HALE-3139,None
HALE-3140,None
HALE-3141,None
HALE-3142,None
HALE-3143,None
HALE-3144,None
HALE-3145,None
HALE-3146,None
HALE-3147,None
HALE-3148,None
HALE-3149,None
HALE-3150,None
HALE-3151,None
HALE-3152,None
HALE-3153,None
HALE-3154,None
HALE-3155,None
HALE-3156,None
HALE-3157,None
HALE-3158,None
HALE-3159,None
HALE-3160,None
HALE-3161,None
HALE-3162,None
HALE-3163,None
HALE-3164,None
HALE-3165,None
HALE-3166,None
HALE-3167,None
HALE-3168,None
HALE-3169,None
HALE-3170,None
HALE-3171,None
HALE-3172,None
HALE-3173,None
HALE-3174,None
HALE-3175,Argentine Ant
HALE-3176,Bigheaded Ant
HALE-3177,None
HALE-3178,None
HALE-3179,None
HALE-3180,None
HALE-3181,None
HALE-3182,None
HALE-3183,None
HALE-3184,None
HALE-3185,None
HALE-3186,None
HALE-3187,None
HALE-3188,None
HALE-3189,None
HALE-3190,None
HALE-3191,None
HALE-3192,None
HALE-3193,None
HALE-3194,None
HALE-3195,None
HALE-3196,None
HALE-3197,None
HALE-3198,None
HALE-3199,None
HALE-3200,None
HALE-3201,None
HALE-3202,None
HALE-3203,None
HALE-3204,None
HALE-3205,None
HALE-3206,None
HALE-3207,None
HALE-3208,None
HALE-3209,None
HALE-3210,None
HALE-3211,None
HALE-3212,None
HALE-3213,None
HALE-3214,None
HALE-3215,None
HALE-3216,None
HALE-3217,None
HALE-3218,None
HALE-3219,None
HALE-3220,None
HALE-3221,None
HALE-3222,None
HALE-3223,None
HALE-3224,None
HALE-3225,None
HALE-3226,None
HALE-3227,None
HALE-3228,None
HALE-3229,None
HALE-3230,None
HALE-3231,None
HALE-3232,None
HALE-3233,Golden Paper Wasp
HALE-3234,None
HALE-3235,Western Yellowjacket
HALE-3236,None
HALE-3237,None
HALE-3238,None
HALE-3239,None
HALE-3240,None
HALE-3241,None
HALE-3242,Croton Caterpillar
HALE-3243,None
HALE-3244,Lantana Defoliator Caterpillar
HALE-3245,None
HALE-3246,None
HALE-3247,None
HALE-3248,None
HALE-3249,None
HALE-3250,None
HALE-3251,None
HALE-3252,None
HALE-3253,None
HALE-3254,None
HALE-3255,None
HALE-3256,None
HALE-3257,None
HALE-3258,None
HALE-3259,None
HALE-3260,None
HALE-3261,None
HALE-3262,None
HALE-3263,None
HALE-3264,Koa Moth
HALE-3265,Banana Skipper
HALE-3266,None
HALE-3267,Bean Butterfly
HALE-3267,Pea Blue
HALE-3268,Lantana Scrub-Hairstreak
HALE-3269,None
HALE-3270,None
HALE-3271,Blackburn Butterfly
HALE-3271,Hawaiian Blue
HALE-3272,None
HALE-3273,None
HALE-3274,None
HALE-3275,None
